Farmer_ID,Region,Crop,Coop_Member,Farm_Size_Ha,Loan_Amount_TZS,Probability_of_Default,LGD,Expected_Loss_TZS,Actual_Default,Risk_Category
NMB-AGRI-01927,0.5788402848423194,0.5583398590446359,True,9.6,920000,22.4,0.45,92635,0,LOW
NMB-AGRI-03641,0.5788402848423194,0.5689655172413793,True,9.9,416000,49.3,0.45,92222,0,MEDIUM
NMB-AGRI-03846,0.572020725388601,0.5689655172413793,True,0.8,583000,34.8,0.45,91428,0,MEDIUM
NMB-AGRI-01267,0.56640625,0.5649671052631579,True,8.8,346000,58.7,0.45,91369,0,HIGH
NMB-AGRI-00906,0.56640625,0.5689655172413793,False,6.2,290000,68.6,0.45,89460,0,HIGH
NMB-AGRI-00435,0.5649157581764123,0.5583398590446359,False,8.8,843000,23.5,0.45,89242,1,LOW
NMB-AGRI-01146,0.5788402848423194,0.5649671052631579,True,7.4,428000,45.8,0.45,88219,0,MEDIUM
NMB-AGRI-00918,0.56640625,0.5640031031807603,True,9.7,350000,54.5,0.45,85775,0,HIGH
NMB-AGRI-02213,0.5387634936211972,0.5689655172413793,True,5.2,467000,40.8,0.45,85648,0,MEDIUM
NMB-AGRI-04311,0.5788402848423194,0.5649671052631579,False,3.1,328000,56.3,0.45,83044,1,HIGH
NMB-AGRI-00121,0.5649157581764123,0.5640031031807603,True,2.8,388000,47.2,0.45,82481,1,MEDIUM
NMB-AGRI-00925,0.5788402848423194,0.5640031031807603,True,1.5,339000,52.9,0.45,80733,1,HIGH
NMB-AGRI-04692,0.572020725388601,0.5640031031807603,False,4.8,299000,60.0,0.45,80684,1,HIGH
NMB-AGRI-04765,0.56640625,0.5649671052631579,True,10.0,427000,41.8,0.45,80405,0,MEDIUM
NMB-AGRI-00063,0.572020725388601,0.5640031031807603,True,7.0,488000,36.0,0.45,79135,0,MEDIUM
NMB-AGRI-00734,0.5387634936211972,0.5640031031807603,False,8.0,409000,42.8,0.45,78747,0,MEDIUM
NMB-AGRI-01543,0.5788402848423194,0.5649671052631579,True,1.4,249000,69.1,0.45,77465,0,HIGH
NMB-AGRI-04317,0.56640625,0.5689655172413793,False,8.3,258000,66.7,0.45,77386,0,HIGH
NMB-AGRI-00735,0.572020725388601,0.5583398590446359,False,5.1,265000,63.6,0.45,75819,1,HIGH
NMB-AGRI-01473,0.56640625,0.5640031031807603,False,2.4,335000,49.0,0.45,73872,1,MEDIUM
NMB-AGRI-02959,0.5387634936211972,0.5583398590446359,False,9.6,272000,58.8,0.45,71941,0,HIGH
NMB-AGRI-02825,0.5788402848423194,0.5689655172413793,False,7.3,336000,47.5,0.45,71785,1,MEDIUM
NMB-AGRI-01550,0.56640625,0.5689655172413793,False,4.6,311000,50.8,0.45,71115,0,HIGH
NMB-AGRI-00809,0.56640625,0.5689655172413793,True,4.1,619000,25.2,0.45,70223,1,LOW
NMB-AGRI-04522,0.56640625,0.5689655172413793,True,4.2,320000,48.7,0.45,70115,1,MEDIUM
NMB-AGRI-01238,0.5387634936211972,0.5583398590446359,False,5.9,267000,56.8,0.45,68263,1,HIGH
NMB-AGRI-02421,0.572020725388601,0.5689655172413793,False,1.8,356000,41.9,0.45,67186,1,MEDIUM
NMB-AGRI-01472,0.5788402848423194,0.5640031031807603,False,8.3,277000,52.6,0.45,65574,0,HIGH
NMB-AGRI-02322,0.56640625,0.5689655172413793,True,3.5,311000,46.4,0.45,64895,0,MEDIUM
NMB-AGRI-00323,0.5387634936211972,0.5583398590446359,True,2.0,379000,38.0,0.45,64892,1,MEDIUM
NMB-AGRI-03163,0.5387634936211972,0.5689655172413793,True,7.1,425000,30.7,0.45,58725,1,MEDIUM
NMB-AGRI-03912,0.56640625,0.5583398590446359,False,8.5,237000,53.9,0.45,57534,1,HIGH
NMB-AGRI-03334,0.5788402848423194,0.5583398590446359,False,4.2,286000,44.4,0.45,57165,1,MEDIUM
NMB-AGRI-04407,0.56640625,0.5640031031807603,True,9.0,307000,41.0,0.45,56689,0,MEDIUM
NMB-AGRI-03748,0.56640625,0.5640031031807603,True,4.7,295000,42.2,0.45,56067,1,MEDIUM
NMB-AGRI-03472,0.572020725388601,0.5640031031807603,True,8.8,246000,50.5,0.45,55912,0,HIGH
NMB-AGRI-04363,0.56640625,0.5689655172413793,True,9.1,237000,51.4,0.45,54770,1,HIGH
NMB-AGRI-02740,0.56640625,0.5583398590446359,True,1.5,326000,36.0,0.45,52790,0,MEDIUM
NMB-AGRI-01081,0.5788402848423194,0.5583398590446359,True,8.2,372000,29.2,0.45,48937,0,LOW
NMB-AGRI-04701,0.5788402848423194,0.5583398590446359,True,0.9,246000,43.8,0.45,48440,1,MEDIUM
NMB-AGRI-04946,0.5788402848423194,0.5649671052631579,False,7.1,245000,41.9,0.45,46167,0,MEDIUM
NMB-AGRI-04752,0.572020725388601,0.5649671052631579,True,3.4,232000,44.1,0.45,45989,0,MEDIUM
NMB-AGRI-01319,0.572020725388601,0.5649671052631579,True,6.2,294000,33.9,0.45,44838,1,MEDIUM
NMB-AGRI-01874,0.5387634936211972,0.5689655172413793,True,3.5,228000,43.6,0.45,44693,0,MEDIUM
NMB-AGRI-04665,0.572020725388601,0.5640031031807603,True,4.7,288000,33.7,0.45,43615,1,MEDIUM
NMB-AGRI-02928,0.56640625,0.5583398590446359,True,9.7,216000,44.4,0.45,43199,0,MEDIUM
NMB-AGRI-02241,0.56640625,0.5649671052631579,True,3.5,269000,35.4,0.45,42877,1,MEDIUM
