farmer_id,region,coop_member,farm_size_hectares,primary_crop,mobile_money_inflow,subsidy_status,loan_amount_requested,default_flag
NMB-AGRI-00299,Dodoma,1,6.6,Rice,9606108.537268085,0,1682000.0,1
NMB-AGRI-00300,Mwanza,1,8.3,Rice,8993981.393970713,0,3574000.0,0
NMB-AGRI-00301,Mwanza,0,0.6,Cashew,325554.5723821878,0,3324000.0,1
NMB-AGRI-00302,Dodoma,1,9.9,Cashew,14545436.37294438,0,637000.0,1
NMB-AGRI-00303,Mwanza,1,2.2,Cashew,2652896.533971764,1,2971000.0,1
NMB-AGRI-00304,Mbeya,0,5.0,Maize,4179818.2427682607,1,907000.0,1
NMB-AGRI-00305,Morogoro,0,8.8,Cashew,5694987.768480766,0,1411000.0,0
NMB-AGRI-00306,Dodoma,0,2.6,Cashew,1672888.391814315,0,2404000.0,0
NMB-AGRI-00307,Morogoro,0,5.0,Maize,3338722.030698014,1,725000.0,1
NMB-AGRI-00308,Mwanza,1,1.8,Rice,982030.5389048767,1,4970000.0,1
NMB-AGRI-00309,Mwanza,1,4.3,Cashew,6029263.01120752,0,994000.0,0
NMB-AGRI-00310,Dodoma,0,2.2,Coffee,2289690.11222014,0,3950000.0,1
NMB-AGRI-00311,Mbeya,1,4.0,Rice,4799837.650855349,0,4183000.0,1
NMB-AGRI-00312,Arusha,1,4.0,Coffee,5312434.03707323,0,4973000.0,1
NMB-AGRI-00313,Dodoma,1,9.9,Cashew,12786255.962698683,1,2258000.0,1
NMB-AGRI-00314,Arusha,1,10.0,Maize,13826056.237288415,0,4396000.0,1
NMB-AGRI-00315,Arusha,0,1.6,Maize,2347607.396039923,0,4796000.0,1
NMB-AGRI-00316,Mbeya,1,7.4,Maize,6949122.549090353,0,1030000.0,1
NMB-AGRI-00317,Arusha,1,1.0,Cashew,1450335.4666683907,0,2501000.0,0
NMB-AGRI-00318,Arusha,1,0.8,Cashew,978631.9586742532,0,488000.0,1
NMB-AGRI-00319,Mbeya,1,1.5,Coffee,856002.2854621176,0,3179000.0,0
NMB-AGRI-00320,Arusha,0,9.7,Maize,11463296.275759751,0,2991000.0,1
NMB-AGRI-00321,Arusha,1,9.4,Cashew,11155136.600285577,0,1180000.0,0
NMB-AGRI-00322,Arusha,0,2.3,Rice,3233479.296722812,0,4030000.0,1
NMB-AGRI-00323,Dodoma,1,2.0,Cashew,1745864.264940184,0,379000.0,1
NMB-AGRI-00324,Dodoma,1,2.8,Cashew,3037752.200761089,0,4070000.0,0
NMB-AGRI-00325,Dodoma,0,5.4,Rice,2765812.7754634097,0,328000.0,1
NMB-AGRI-00326,Mbeya,1,5.9,Maize,4909243.928869883,0,3353000.0,0
NMB-AGRI-00327,Mwanza,0,2.6,Rice,1461833.6880128307,0,578000.0,0
NMB-AGRI-00328,Arusha,1,7.7,Maize,7868421.890289706,1,1406000.0,0
NMB-AGRI-00329,Arusha,1,3.4,Rice,4479322.011723641,1,3665000.0,1
NMB-AGRI-00330,Mbeya,1,9.3,Coffee,6569917.036800343,0,1546000.0,1
NMB-AGRI-00331,Arusha,1,6.7,Maize,6883855.005237116,1,2654000.0,0
NMB-AGRI-00332,Dodoma,1,4.6,Cashew,3238439.727949528,0,4593000.0,1
NMB-AGRI-00333,Mwanza,1,8.0,Coffee,4965507.742769923,0,438000.0,0
NMB-AGRI-00334,Morogoro,1,8.3,Maize,8391273.373055043,0,4093000.0,0
NMB-AGRI-00335,Arusha,1,3.3,Maize,1911190.449134101,0,513000.0,1
NMB-AGRI-00336,Dodoma,0,3.7,Maize,4023212.135210561,0,809000.0,0
NMB-AGRI-00337,Morogoro,1,9.4,Rice,4994572.130361227,0,773000.0,1
NMB-AGRI-00338,Mwanza,0,2.1,Maize,1274101.4409235888,1,4972000.0,1
NMB-AGRI-00339,Morogoro,1,0.9,Cashew,944997.736938622,0,1065000.0,0
NMB-AGRI-00340,Dodoma,0,4.8,Maize,5238755.581914787,0,4504000.0,1
NMB-AGRI-00341,Morogoro,0,8.1,Cashew,4284794.13375944,0,4956000.0,1
NMB-AGRI-00342,Mbeya,1,7.8,Cashew,8372338.9464121545,0,2042000.0,0
NMB-AGRI-00343,Morogoro,1,9.2,Cashew,12314223.23297746,1,3229000.0,0
NMB-AGRI-00344,Arusha,0,5.6,Coffee,6844970.592846142,1,3940000.0,1
NMB-AGRI-00345,Arusha,0,1.5,Cashew,946777.6558811979,1,2085000.0,0
NMB-AGRI-00346,Mbeya,1,6.1,Rice,6664095.3501380505,0,977000.0,1
NMB-AGRI-00347,Dodoma,1,7.9,Maize,9260794.750586286,0,2282000.0,0
NMB-AGRI-00348,Arusha,0,1.4,Rice,752123.6824532084,0,3905000.0,0
NMB-AGRI-00349,Mwanza,0,2.1,Coffee,2846230.104235607,0,3948000.0,1
NMB-AGRI-00350,Arusha,1,0.6,Maize,843760.4383738982,0,1307000.0,1
NMB-AGRI-00351,Arusha,0,6.1,Cashew,8237758.867509776,1,1040000.0,0
NMB-AGRI-00352,Dodoma,1,8.9,Maize,11789220.065103108,0,4619000.0,0
NMB-AGRI-00353,Morogoro,1,6.9,Coffee,8590259.869380163,0,411000.0,1
NMB-AGRI-00354,Arusha,1,9.8,Coffee,11107633.906563211,1,3727000.0,1
NMB-AGRI-00355,Mbeya,0,1.1,Rice,1296489.7054870774,1,423000.0,1
NMB-AGRI-00356,Morogoro,1,9.1,Maize,11888197.169348346,0,4222000.0,1
NMB-AGRI-00357,Mwanza,1,8.2,Maize,9532487.358562697,0,4546000.0,0
NMB-AGRI-00358,Dodoma,1,3.5,Maize,2897044.3483872483,0,1628000.0,1
NMB-AGRI-00359,Mwanza,1,9.7,Rice,8496822.690965133,0,555000.0,0
NMB-AGRI-00360,Morogoro,1,3.2,Coffee,4470583.898791335,0,2507000.0,0
NMB-AGRI-00361,Morogoro,1,8.9,Cashew,4602386.563594741,0,1633000.0,0
NMB-AGRI-00362,Morogoro,1,8.9,Maize,10669503.17307411,0,2202000.0,1
NMB-AGRI-00363,Mwanza,1,7.7,Rice,11201787.15367416,0,3392000.0,0
NMB-AGRI-00364,Morogoro,1,5.9,Rice,7116746.202752044,1,1207000.0,0
NMB-AGRI-00365,Mwanza,1,1.6,Cashew,2390259.1811708515,1,1913000.0,1
NMB-AGRI-00366,Morogoro,0,5.6,Coffee,6650251.470958652,0,3956000.0,1
NMB-AGRI-00367,Mbeya,1,3.9,Maize,2084015.8139457584,1,3290000.0,0
NMB-AGRI-00368,Morogoro,1,8.0,Maize,10616079.05317539,0,1766000.0,1
NMB-AGRI-00369,Mwanza,0,7.7,Rice,6041650.321932757,0,3389000.0,0
NMB-AGRI-00370,Arusha,0,9.2,Coffee,8703726.476112857,0,3874000.0,1
NMB-AGRI-00371,Morogoro,1,0.6,Maize,487255.1495442493,0,3044000.0,1
NMB-AGRI-00372,Arusha,1,8.2,Cashew,6302143.670919372,0,1350000.0,1
NMB-AGRI-00373,Mbeya,1,9.4,Coffee,8755213.614495981,1,201000.0,1
NMB-AGRI-00374,Dodoma,0,8.0,Coffee,7030011.58752539,0,4054000.0,1
NMB-AGRI-00375,Mbeya,1,1.7,Rice,1926675.5891324019,1,4149000.0,1
NMB-AGRI-00376,Morogoro,0,1.3,Rice,1707096.561283764,0,3549000.0,1
NMB-AGRI-00377,Arusha,1,0.7,Maize,557962.0572310685,0,568000.0,1
NMB-AGRI-00378,Arusha,0,6.5,Rice,4639187.493343113,0,3009000.0,1
NMB-AGRI-00379,Mwanza,0,6.5,Coffee,7584819.260657226,0,4141000.0,0
NMB-AGRI-00380,Arusha,0,9.9,Maize,11586168.651724739,0,2070000.0,1
NMB-AGRI-00381,Mwanza,0,4.3,Maize,6024864.328930538,0,1150000.0,0
NMB-AGRI-00382,Dodoma,0,3.7,Coffee,1908999.03987725,0,3021000.0,0
NMB-AGRI-00383,Morogoro,0,6.4,Maize,8659460.237545663,0,4166000.0,1
NMB-AGRI-00384,Mwanza,1,8.3,Cashew,8474318.035471363,0,435000.0,1
NMB-AGRI-00385,Dodoma,1,9.4,Cashew,10540239.638217729,0,3065000.0,0
NMB-AGRI-00386,Arusha,0,8.1,Maize,4790108.66854746,0,3287000.0,0
NMB-AGRI-00387,Arusha,1,4.6,Rice,4290028.69121141,1,3091000.0,1
NMB-AGRI-00388,Dodoma,0,6.5,Cashew,4727465.647050405,1,3320000.0,0
NMB-AGRI-00389,Arusha,1,8.6,Maize,6486335.258709578,0,3231000.0,1
NMB-AGRI-00390,Dodoma,0,5.2,Cashew,5221294.596315342,0,826000.0,1
NMB-AGRI-00391,Mwanza,0,2.6,Rice,3412385.4710480925,0,1328000.0,1
NMB-AGRI-00392,Mwanza,1,2.1,Coffee,2611939.953304198,1,3171000.0,1
NMB-AGRI-00393,Dodoma,1,0.5,Maize,545499.979542977,0,285000.0,0
NMB-AGRI-00394,Mwanza,1,7.3,Maize,7587752.807100309,0,3247000.0,0
NMB-AGRI-00395,Mwanza,1,1.6,Maize,1483689.669175184,0,3394000.0,0
NMB-AGRI-00396,Mwanza,1,2.8,Maize,4123587.9259718815,0,1348000.0,1
NMB-AGRI-00397,Mbeya,0,3.3,Maize,3498635.4289729693,1,3071000.0,1
NMB-AGRI-00398,Morogoro,0,5.8,Maize,4373005.110210888,1,2764000.0,1
NMB-AGRI-00399,Arusha,0,4.3,Rice,3139390.40577217,0,1451000.0,1
NMB-AGRI-00400,Mbeya,0,6.9,Coffee,7668335.91234848,1,2422000.0,1
NMB-AGRI-00401,Mwanza,1,1.0,Rice,1022827.5273109288,0,4566000.0,1
NMB-AGRI-00402,Dodoma,1,1.7,Rice,863086.2650230117,1,2248000.0,1
NMB-AGRI-00403,Mwanza,0,5.2,Coffee,6916339.935418053,1,3223000.0,0
NMB-AGRI-00404,Morogoro,1,3.7,Rice,4455252.710660009,0,370000.0,0
NMB-AGRI-00405,Mwanza,1,3.3,Cashew,3834036.6559377415,1,573000.0,0
NMB-AGRI-00406,Dodoma,0,1.1,Rice,625658.723467425,0,590000.0,0
NMB-AGRI-00407,Morogoro,0,9.0,Maize,7758502.651552423,0,3936000.0,1
NMB-AGRI-00408,Mwanza,0,7.1,Cashew,10191214.051202781,0,1881000.0,1
NMB-AGRI-00409,Morogoro,0,1.7,Cashew,2316401.7102803183,0,1293000.0,0
NMB-AGRI-00410,Arusha,0,1.1,Coffee,864097.2316564869,0,3787000.0,0
NMB-AGRI-00411,Arusha,1,9.8,Rice,6439177.064171559,0,1016000.0,1
NMB-AGRI-00412,Mwanza,0,7.0,Rice,6643615.700180039,1,1383000.0,0
NMB-AGRI-00413,Morogoro,0,4.5,Cashew,3851236.704004474,0,2268000.0,0
NMB-AGRI-00414,Dodoma,1,7.2,Rice,8512029.912283136,0,1791000.0,1
NMB-AGRI-00415,Mwanza,1,7.7,Rice,11291548.03764926,0,3010000.0,1
NMB-AGRI-00416,Arusha,1,7.9,Coffee,6817711.454862235,0,1822000.0,0
NMB-AGRI-00417,Arusha,0,5.0,Cashew,2811120.86326121,0,2086000.0,1
NMB-AGRI-00418,Mwanza,0,4.6,Maize,6429024.438374972,0,4342000.0,1
NMB-AGRI-00419,Morogoro,1,0.6,Cashew,322769.8381439225,1,4446000.0,1
NMB-AGRI-00420,Arusha,0,9.3,Coffee,13510722.843525998,0,4173000.0,0
NMB-AGRI-00421,Morogoro,0,6.2,Coffee,7220392.453656047,0,4351000.0,0
NMB-AGRI-00422,Arusha,1,2.4,Coffee,3460054.1002606773,1,2935000.0,1
NMB-AGRI-00423,Arusha,1,9.2,Rice,6436869.117170599,0,3302000.0,1
NMB-AGRI-00424,Mbeya,1,9.2,Cashew,4974438.116335031,0,2874000.0,1
NMB-AGRI-00425,Arusha,1,9.9,Rice,9783278.78493727,0,3971000.0,1
NMB-AGRI-00426,Dodoma,1,8.8,Rice,8365486.048217103,1,2845000.0,1
NMB-AGRI-00427,Mwanza,0,10.0,Cashew,8314922.732548827,1,733000.0,1
NMB-AGRI-00428,Mwanza,0,2.8,Coffee,4081438.1282883533,1,4086000.0,1
NMB-AGRI-00429,Morogoro,0,8.5,Maize,11241961.723372173,0,3851000.0,0
NMB-AGRI-00430,Arusha,0,8.3,Maize,9641130.777417425,0,4137000.0,1
NMB-AGRI-00431,Dodoma,1,2.7,Cashew,1789717.387422135,1,1114000.0,1
NMB-AGRI-00432,Morogoro,1,1.4,Cashew,1728052.7715059344,0,1504000.0,1
NMB-AGRI-00433,Mbeya,1,9.8,Coffee,12024722.056057297,0,1620000.0,0
NMB-AGRI-00434,Morogoro,0,3.3,Cashew,3052724.9729328244,1,2639000.0,1
NMB-AGRI-00435,Morogoro,0,8.8,Cashew,12538116.005483322,0,843000.0,1
NMB-AGRI-00436,Arusha,0,0.5,Coffee,333488.9411145052,0,2050000.0,0
NMB-AGRI-00437,Mbeya,0,0.7,Coffee,537136.293688165,1,1074000.0,0
NMB-AGRI-00438,Morogoro,0,4.9,Rice,2759799.262328105,0,1471000.0,0
NMB-AGRI-00439,Dodoma,1,2.8,Cashew,3627262.6828972446,0,3591000.0,1
NMB-AGRI-00440,Dodoma,1,7.1,Maize,7964491.64127732,1,4303000.0,1
NMB-AGRI-00441,Mwanza,1,5.9,Cashew,4808147.803519373,1,310000.0,0
NMB-AGRI-00442,Mbeya,1,1.2,Maize,796576.3963131785,0,2916000.0,1
NMB-AGRI-00443,Mbeya,1,2.0,Maize,1080295.5400574808,0,373000.0,1
NMB-AGRI-00444,Mwanza,0,4.2,Maize,2800331.388228934,1,609000.0,0
NMB-AGRI-00445,Morogoro,0,2.3,Rice,2192554.6865766137,0,3584000.0,0
NMB-AGRI-00446,Mbeya,0,8.0,Coffee,5977415.752084849,0,3731000.0,0
NMB-AGRI-00447,Dodoma,1,4.5,Coffee,3415419.7984438506,0,4107000.0,0
NMB-AGRI-00448,Dodoma,1,1.4,Rice,1925806.9133348002,1,2476000.0,0
NMB-AGRI-00449,Arusha,0,5.1,Coffee,5177202.1346516125,1,4327000.0,0
NMB-AGRI-00450,Mbeya,1,1.4,Rice,1720952.7623797804,0,1001000.0,1
NMB-AGRI-00451,Morogoro,1,1.7,Cashew,910708.6133478432,1,1399000.0,0
NMB-AGRI-00452,Mwanza,0,2.8,Rice,2422457.39589848,1,846000.0,1
NMB-AGRI-00453,Mwanza,0,8.7,Coffee,8518773.322340343,0,4028000.0,1
NMB-AGRI-00454,Morogoro,1,9.3,Coffee,6383676.753454718,0,1298000.0,1
NMB-AGRI-00455,Arusha,1,8.3,Cashew,5147589.793997971,0,946000.0,1
NMB-AGRI-00456,Mwanza,0,3.7,Rice,5070123.980449418,1,3191000.0,1
NMB-AGRI-00457,Mbeya,1,3.1,Cashew,4462238.04400937,0,570000.0,1
NMB-AGRI-00458,Arusha,0,5.7,Maize,3299198.178858822,0,416000.0,0
NMB-AGRI-00459,Mbeya,1,7.4,Rice,6282738.472814079,0,712000.0,0
NMB-AGRI-00460,Dodoma,1,9.9,Cashew,14437027.718630292,0,201000.0,0
NMB-AGRI-00461,Arusha,1,1.7,Cashew,991374.9463251904,1,3546000.0,1
NMB-AGRI-00462,Mwanza,1,1.0,Coffee,1143641.372878726,0,2899000.0,1
NMB-AGRI-00463,Arusha,1,7.1,Rice,10452771.73386574,1,1207000.0,0
NMB-AGRI-00464,Arusha,1,8.4,Maize,12417078.816083547,0,1318000.0,1
NMB-AGRI-00465,Arusha,0,8.5,Maize,8255398.3126818165,0,4093000.0,1
NMB-AGRI-00466,Arusha,1,6.9,Rice,4572968.843698427,1,2609000.0,1
NMB-AGRI-00467,Mbeya,0,9.6,Rice,6740009.423783413,0,3553000.0,0
NMB-AGRI-00468,Dodoma,1,5.4,Cashew,7503847.533671732,0,2373000.0,0
NMB-AGRI-00469,Morogoro,1,9.2,Coffee,12987483.63983357,1,1341000.0,1
NMB-AGRI-00470,Arusha,1,9.7,Coffee,10746432.545573479,0,4858000.0,0
NMB-AGRI-00471,Mwanza,1,8.5,Coffee,10762499.395494247,0,2915000.0,0
NMB-AGRI-00472,Arusha,1,3.4,Rice,4215766.254999388,0,829000.0,0
NMB-AGRI-00473,Mwanza,0,2.4,Coffee,2788371.835173857,0,2149000.0,1
NMB-AGRI-00474,Mbeya,1,5.7,Cashew,7565478.642770053,1,1781000.0,0
NMB-AGRI-00475,Mwanza,0,4.8,Rice,5689951.790593541,1,1228000.0,1
NMB-AGRI-00476,Morogoro,0,8.8,Rice,9099220.290577995,0,4681000.0,0
NMB-AGRI-00477,Dodoma,0,1.5,Coffee,1105434.543882235,1,4428000.0,0
NMB-AGRI-00478,Mwanza,1,2.9,Maize,3607275.6179439956,1,1156000.0,0
NMB-AGRI-00479,Mwanza,1,7.6,Maize,7398127.795570886,0,1890000.0,1
NMB-AGRI-00480,Dodoma,1,1.4,Cashew,1112708.357610513,0,3859000.0,0
NMB-AGRI-00481,Morogoro,1,3.5,Coffee,4556811.965096215,0,1201000.0,1
NMB-AGRI-00482,Arusha,0,4.2,Coffee,5026197.121482719,1,3040000.0,1
NMB-AGRI-00483,Mwanza,0,6.4,Rice,9198973.20399808,1,3559000.0,1
NMB-AGRI-00484,Dodoma,1,2.0,Rice,1330883.2800377556,0,3339000.0,0
NMB-AGRI-00485,Mbeya,1,8.7,Coffee,9997946.776337491,1,3591000.0,1
NMB-AGRI-00486,Dodoma,1,4.8,Rice,3572349.4468232444,0,3592000.0,1
NMB-AGRI-00487,Mbeya,0,9.2,Coffee,12912963.464775102,0,4831000.0,1
NMB-AGRI-00488,Morogoro,1,4.9,Cashew,2937547.129857417,1,1863000.0,0
NMB-AGRI-00489,Arusha,1,3.1,Rice,3584101.59997912,0,4417000.0,0
NMB-AGRI-00490,Dodoma,0,1.8,Coffee,2323954.298750454,0,305000.0,0
NMB-AGRI-00491,Mwanza,1,0.5,Rice,427458.9201823536,0,1583000.0,1
NMB-AGRI-00492,Morogoro,1,5.6,Cashew,8143173.24454933,0,434000.0,0
NMB-AGRI-00493,Dodoma,1,1.5,Rice,2026096.0268790561,0,3326000.0,0
NMB-AGRI-00494,Mwanza,0,4.2,Coffee,3337396.858676594,0,684000.0,0
NMB-AGRI-00495,Dodoma,1,6.1,Rice,3096000.665567592,1,4259000.0,0
NMB-AGRI-00496,Mbeya,0,3.1,Rice,2469637.245965989,1,3304000.0,0
NMB-AGRI-00497,Dodoma,0,2.2,Coffee,1718883.0350356337,0,338000.0,0
NMB-AGRI-00498,Dodoma,1,7.9,Maize,10980720.399257181,0,3631000.0,1
NMB-AGRI-00499,Dodoma,1,9.5,Rice,13937651.193420101,1,4338000.0,1
NMB-AGRI-00500,Morogoro,0,1.5,Rice,855659.9789553905,0,3373000.0,0
NMB-AGRI-00501,Dodoma,1,2.0,Cashew,1942589.6570666335,0,347000.0,0
NMB-AGRI-00502,Mwanza,1,9.6,Maize,10063987.185886038,0,4318000.0,0
NMB-AGRI-00503,Mbeya,1,0.9,Cashew,533620.4951967329,0,3716000.0,1
NMB-AGRI-00504,Mbeya,1,9.8,Coffee,8599477.549547723,0,2017000.0,1
NMB-AGRI-00505,Dodoma,1,0.5,Coffee,408541.2086964753,0,1777000.0,0
NMB-AGRI-00506,Morogoro,1,8.8,Cashew,9117295.918078369,0,2503000.0,0
NMB-AGRI-00507,Morogoro,0,3.4,Rice,3948049.059088589,1,4362000.0,0
NMB-AGRI-00508,Mwanza,0,9.4,Maize,11312760.038667727,1,1410000.0,1
NMB-AGRI-00509,Dodoma,1,3.5,Cashew,2228642.582646856,0,685000.0,1
NMB-AGRI-00510,Mbeya,1,6.7,Cashew,8796749.603028962,1,4350000.0,1
NMB-AGRI-00511,Morogoro,1,1.3,Coffee,1532104.638727987,0,326000.0,1
NMB-AGRI-00512,Dodoma,0,2.8,Rice,3889409.766890815,0,4573000.0,1
NMB-AGRI-00513,Morogoro,0,7.8,Maize,7404821.263596387,1,1668000.0,0
NMB-AGRI-00514,Morogoro,1,5.5,Cashew,7666393.694972053,0,2639000.0,0
NMB-AGRI-00515,Mbeya,0,9.3,Maize,12701699.337911502,0,835000.0,1
NMB-AGRI-00516,Arusha,1,4.6,Maize,4316682.92885264,0,4531000.0,1
NMB-AGRI-00517,Mwanza,0,8.8,Cashew,7754061.174578213,1,3799000.0,0
NMB-AGRI-00518,Mwanza,1,4.8,Maize,6877497.671857233,0,4636000.0,0
NMB-AGRI-00519,Mbeya,1,9.8,Coffee,11908614.398476692,1,3479000.0,0
NMB-AGRI-00520,Morogoro,0,9.6,Rice,13711155.325805526,1,1087000.0,1
NMB-AGRI-00521,Dodoma,1,3.6,Rice,4669109.204024927,1,1680000.0,1
NMB-AGRI-00522,Morogoro,0,8.9,Rice,9872747.209693588,0,2537000.0,1
NMB-AGRI-00523,Mbeya,1,8.6,Coffee,5296333.8822323745,0,3115000.0,0
NMB-AGRI-00524,Mwanza,1,2.5,Coffee,1978701.6814477462,0,4647000.0,0
NMB-AGRI-00525,Morogoro,1,6.4,Coffee,9400591.405429706,0,2043000.0,1
NMB-AGRI-00526,Mwanza,1,1.2,Rice,983306.5184570453,1,3575000.0,0
NMB-AGRI-00527,Dodoma,1,8.4,Maize,4983340.906197115,0,4813000.0,1
NMB-AGRI-00528,Mwanza,0,2.2,Coffee,2656617.3830225035,1,931000.0,0
NMB-AGRI-00529,Mwanza,0,1.2,Cashew,1480805.105452421,0,4341000.0,1
NMB-AGRI-00530,Arusha,1,4.3,Coffee,3377468.197234748,1,2219000.0,1
NMB-AGRI-00531,Arusha,1,6.0,Cashew,4786031.876077822,0,3716000.0,1
NMB-AGRI-00532,Arusha,1,8.6,Rice,8332479.675375542,0,1609000.0,1
NMB-AGRI-00533,Mwanza,1,9.8,Cashew,5113531.707670105,1,1803000.0,0
NMB-AGRI-00534,Mbeya,1,4.7,Coffee,6059818.148697469,0,330000.0,1
NMB-AGRI-00535,Mwanza,1,1.1,Coffee,898797.6660015383,0,4863000.0,0
NMB-AGRI-00536,Mbeya,1,7.6,Maize,10288599.575215029,0,4105000.0,1
NMB-AGRI-00537,Mbeya,1,5.9,Rice,7685519.4874402,0,651000.0,1
NMB-AGRI-00538,Arusha,1,4.8,Cashew,5574729.758970158,1,4998000.0,0
NMB-AGRI-00539,Morogoro,0,3.4,Rice,2804574.5481375814,1,3104000.0,0
NMB-AGRI-00540,Dodoma,0,5.3,Coffee,5386477.776804201,0,4298000.0,1
NMB-AGRI-00541,Arusha,0,3.7,Maize,3495868.2531124484,0,520000.0,0
NMB-AGRI-00542,Arusha,0,7.7,Coffee,6459390.524114792,0,2069000.0,0
NMB-AGRI-00543,Morogoro,0,5.7,Coffee,7684376.849028116,1,3414000.0,1
NMB-AGRI-00544,Dodoma,1,8.8,Coffee,8654862.256283455,1,711000.0,0
NMB-AGRI-00545,Mwanza,1,5.7,Cashew,7596521.657443736,1,2547000.0,1
NMB-AGRI-00546,Mwanza,1,2.8,Coffee,1694611.7275971079,0,2325000.0,1
NMB-AGRI-00547,Arusha,1,8.6,Rice,5512813.181962887,0,1237000.0,0
NMB-AGRI-00548,Dodoma,0,5.8,Rice,8568457.769655263,0,1641000.0,1
NMB-AGRI-00549,Arusha,0,2.5,Maize,2719421.156515224,0,4842000.0,1
NMB-AGRI-00550,Mbeya,0,6.4,Rice,6462525.910393913,1,1586000.0,1
NMB-AGRI-00551,Arusha,1,3.9,Coffee,3990308.6462620352,0,1224000.0,0
NMB-AGRI-00552,Arusha,0,8.5,Coffee,6079784.579279308,1,2774000.0,0
NMB-AGRI-00553,Mwanza,0,4.8,Rice,5849778.957609471,0,3421000.0,1
NMB-AGRI-00554,Mwanza,1,7.4,Maize,4327376.615600183,1,3680000.0,0
NMB-AGRI-00555,Mwanza,1,1.4,Maize,1502653.1983442325,0,3820000.0,1
NMB-AGRI-00556,Mbeya,0,4.3,Rice,4604305.825319376,0,377000.0,0
NMB-AGRI-00557,Mwanza,1,9.8,Cashew,13859046.556508409,0,2090000.0,0
NMB-AGRI-00558,Dodoma,1,8.2,Cashew,8414699.042859854,1,3915000.0,0
NMB-AGRI-00559,Morogoro,1,2.0,Cashew,1274125.391948359,0,4543000.0,1
NMB-AGRI-00560,Dodoma,1,3.1,Cashew,3325535.1036693044,1,3091000.0,0
NMB-AGRI-00561,Dodoma,0,3.6,Rice,2128779.5197151965,0,451000.0,1
NMB-AGRI-00562,Mwanza,0,6.7,Maize,4715418.696509476,0,2104000.0,0
NMB-AGRI-00563,Morogoro,1,7.7,Coffee,4089536.0982431043,1,556000.0,1
NMB-AGRI-00564,Morogoro,1,7.6,Coffee,7701031.226692187,0,3793000.0,1
NMB-AGRI-00565,Morogoro,1,5.3,Rice,3098022.861055934,0,505000.0,1
NMB-AGRI-00566,Mbeya,1,8.2,Coffee,7949033.903956898,0,1092000.0,1
NMB-AGRI-00567,Mwanza,1,4.7,Cashew,6734841.666023478,1,2201000.0,0
NMB-AGRI-00568,Morogoro,1,1.7,Maize,2073594.4021328646,0,2421000.0,0
NMB-AGRI-00569,Mbeya,1,5.9,Rice,3406728.8779292293,0,2151000.0,1
NMB-AGRI-00570,Arusha,1,9.5,Maize,6879993.21598401,0,2424000.0,1
NMB-AGRI-00571,Arusha,0,8.0,Rice,9389299.359147474,0,3624000.0,1
NMB-AGRI-00572,Mbeya,1,6.0,Rice,8368211.166145102,0,1972000.0,0
NMB-AGRI-00573,Mbeya,0,6.6,Rice,3517262.672642095,0,2829000.0,1
NMB-AGRI-00574,Mwanza,0,9.3,Rice,12205795.525001526,1,1656000.0,1
NMB-AGRI-00575,Mwanza,1,4.6,Maize,4884343.849556221,0,1897000.0,1
NMB-AGRI-00576,Arusha,0,3.6,Coffee,3765928.771067013,1,3146000.0,0
NMB-AGRI-00577,Morogoro,0,9.8,Rice,14286569.19098291,1,2554000.0,1
NMB-AGRI-00578,Arusha,0,8.7,Cashew,10854508.129591925,1,3671000.0,1
NMB-AGRI-00579,Morogoro,1,3.6,Rice,4860427.925002003,0,2891000.0,0
NMB-AGRI-00580,Morogoro,1,4.9,Maize,4184578.290768867,0,4057000.0,1
NMB-AGRI-00581,Mwanza,1,4.4,Rice,4639201.779645003,1,2328000.0,1
NMB-AGRI-00582,Dodoma,0,1.9,Cashew,2119270.7871127645,0,2557000.0,1
NMB-AGRI-00583,Dodoma,1,9.6,Maize,7887205.827479664,0,3416000.0,0
NMB-AGRI-00584,Mbeya,1,4.3,Rice,4602066.937273817,1,1262000.0,1
NMB-AGRI-00585,Mwanza,0,8.8,Cashew,6482567.339421483,0,2052000.0,1
NMB-AGRI-00586,Morogoro,1,2.3,Maize,1479764.0434569507,0,3199000.0,1
NMB-AGRI-00587,Dodoma,0,5.7,Rice,4981630.4778807955,0,339000.0,0
NMB-AGRI-00588,Morogoro,1,0.7,Cashew,867502.7401225058,1,2297000.0,1
NMB-AGRI-00589,Dodoma,1,7.8,Maize,11046259.754976321,0,3074000.0,0
NMB-AGRI-00590,Dodoma,1,6.0,Rice,5746284.308989395,1,4843000.0,0
NMB-AGRI-00591,Dodoma,0,6.4,Maize,7314071.604962763,0,4410000.0,0
NMB-AGRI-00592,Mwanza,1,1.0,Cashew,603037.1309751004,0,1548000.0,0
NMB-AGRI-00593,Arusha,1,2.5,Rice,3511159.3963808217,0,2635000.0,1
NMB-AGRI-00594,Morogoro,1,1.2,Rice,1282325.0562839212,0,471000.0,1
NMB-AGRI-00595,Mwanza,1,3.2,Rice,4097082.3924005027,0,1356000.0,1
NMB-AGRI-00596,Mwanza,0,6.5,Cashew,8413867.80598906,0,3919000.0,1
NMB-AGRI-00597,Mwanza,0,5.9,Coffee,4463235.105571825,1,792000.0,0
NMB-AGRI-00598,Mwanza,1,6.3,Rice,6483799.055045652,0,1437000.0,0
NMB-AGRI-00599,Mwanza,1,5.7,Cashew,8324734.583897572,0,4731000.0,1
